Year,Country,Air Pollution Index,CancerDeath,Inflation,Count,AvgTemperature,GDP
1996,Iceland,0.015308234,462.077750291,2.1525,268916,41.16393442622951,7426081278.0
1997,Iceland,0.015000825,470.044615223,2.06,271128,41.36821917808219,7569666974.0
1998,Iceland,0.014800437,475.289781623,1.5825,274047,38.8386301369863,8503693099.0
1999,Iceland,0.014420396,478.412388593,2.465,277381,39.57150684931507,8982047589.0
2000,Iceland,0.014454918,484.254379699,4.2475000000000005,281205,40.175683060109286,9025660362.0
2001,Iceland,0.013332984,490.162705525,5.565,284968,41.54821917808219,8234846805.0
2002,Iceland,0.014187928,495.994896403,4.495,287523,40.38054794520548,9318395055.0
2003,Iceland,0.013927354,500.8770818509999,2.71,289521,43.20164383561644,11429333038.0
2004,Iceland,0.014208877,507.377406394,3.745,292074,42.29071038251366,13825302536.0
2005,Iceland,0.013324531,517.337774475,5.362500000000001,296734,41.37589041095891,16852963067.0
2006,Iceland,0.012941078,527.761610518,8.227500000000001,303782,41.97780821917808,17465318552.0
2007,Iceland,0.013848332,535.3161740449999,4.78,311566,41.79178082191781,21652505597.0
2008,Iceland,0.014036408,541.241873678,16.8,317414,41.81912568306011,18074622987.0
2009,Iceland,0.014329513,549.073247993,10.564,318499,41.86657534246575,13154414219.0
2010,Iceland,0.013531179,557.6052463660001,5.116,318041,42.85342465753425,13751161918.0
2011,Iceland,0.012598874,569.946775836,5.156000000000001,319014,41.90876712328768,15221622926.0
2012,Iceland,0.012559137,583.3637382539999,4.416,320716,42.23306010928962,14751508134.0
2013,Iceland,0.012370076,599.3714226,2.52,323764,41.062465753424654,16125060515.0
2014,Iceland,0.012190015,617.5973112169999,2.0900000000000003,327386,42.54301369863014,17867662178.0
2015,Iceland,0.012272895,632.3373800640001,3.534,330815,39.55,17517210519.0
2016,Iceland,0.011341997,647.5030557929999,0.7460000000000001,335439,41.39125683060109,20793168031.0
1995,India,6.731995564,422349.995445,9.35,963922588,79.12102739726028,360282000000.0
1996,India,6.87976424,434616.443533,7.585,982365243,79.10840163934427,392897000000.0
1997,India,7.010087723,448836.154864,7.87,1000900030,79.58924657534247,415868000000.0
1998,India,7.055707792,460652.680901,11.3,1019483581,78.21109589041096,421351000000.0
1999,India,7.257091123,473221.900008,3.01,1038058156,79.70102739726028,458820000000.0
2000,India,7.345186733,487409.3288339999,7.932499999999999,1056575549,79.84139344262296,468395000000.0
2001,India,7.447998496,498893.227971,4.842499999999999,1075000085,79.71143835616438,485441000000.0
2002,India,7.563401622,512135.257067,4.61,1093317189,78.33986301369863,514938000000.0
2003,India,7.718973987,526652.6106769999,5.16,1111523144,80.01986301369863,607699000000.0
2004,India,7.992226089,543287.5960380001,5.5625,1129623456,80.20416666666667,709149000000.0
2005,India,8.140890505,566409.0827189999,2.2425,1147609927,79.9172602739726,820382000000.0
2006,India,8.245758639,579699.492378,6.300000000000001,1165486291,80.50561643835616,940260000000.0
2007,India,8.703791779,596947.649028,6.55,1183209472,78.54630136986302,1216740000000.0
2008,India,9.155665263,616498.2935899999,7.91,1200669765,79.19084699453552,1198900000000.0
2009,India,9.706304324,635435.872173,9.5075,1217726215,80.75979452054794,1341890000000.0
2010,India,10.04064195,656061.3197790001,14.6175,1234281170,80.55897260273973,1675620000000.0
2011,India,10.2744096,674903.1690229999,7.8475,1250288729,79.6558904109589,1823050000000.0
2012,India,10.3986773,693182.1682679999,8.892,1265782790,80.66755464480875,1827640000000.0
2013,India,10.34011363,717873.955958,8.98,1280846129,80.07671232876713,1856720000000.0
2014,India,10.5113085,742468.584186,5.866,1295604184,80.2472602739726,2039130000000.0
2015,India,10.48914227,767016.6800500001,3.454,1310152403,80.45334699453552,2103590000000.0
2016,India,10.48144484,787544.686198,4.098,1324509589,80.83415300546447,2294800000000.0
1995,Indonesia,1.988103871,82149.54978629998,9.473333333333334,196934260,49.03205479452055,202132000000.0
1996,Indonesia,2.027631377,84899.66920149999,6.506666666666667,199901228,47.78852459016393,227370000000.0
1997,Indonesia,2.106663964,87704.1621895,6.776666666666667,202826446,35.32328767123288,215749000000.0
1998,Indonesia,2.106192588,90919.9500727,61.88666666666666,205724592,25.72684931506849,95445547873.0
1999,Indonesia,2.169947186,94843.2307118,20.5,208615169,-1.54986301369863,140001000000.0
2000,Indonesia,2.215515099,98061.5584834,1.7666666666666664,211513823,-66.67267759562841,165021000000.0
2001,Indonesia,2.279787451,100373.8051323,10.636666666666668,214427417,-75.10109589041096,160447000000.0
2002,Indonesia,2.344442153,102575.5379634,12.426666666666668,217357793,-77.77369863013699,195661000000.0
2003,Indonesia,2.413392029,105005.49664749998,6.526666666666666,220309469,-3.5054794520547947,234772000000.0
2004,Indonesia,2.526387162,107118.7223622,6.576666666666667,223285676,-47.2792349726776,256837000000.0
2005,Indonesia,2.64389082,109907.2781478,9.946666666666667,226289470,-74.42219178082192,285869000000.0
2006,Indonesia,2.771477859,112692.0972099,12.863333333333337,229318262,30.72219178082192,364571000000.0
2007,Indonesia,2.973943725,114720.5222822,7.436666666666666,232374245,72.77315068493151,432217000000.0
2008,Indonesia,3.071181544,117386.2822701,11.920000000000002,235469762,73.1879781420765,510229000000.0
2009,Indonesia,3.164926651,119806.9455886,5.53,238620563,75.07260273972602,539580000000.0
2010,Indonesia,3.158785682,122317.41455800002,5.3875,241834215,81.7841095890411,755094000000.0
2011,Indonesia,3.390668349,126147.9693792,5.6625,245116206,83.06246575342466,892969000000.0
2012,Indonesia,3.689307376,128662.8354682,4.445,248452413,82.16912568306012,917870000000.0
2013,Indonesia,3.726224059,131330.9245665,6.83,251806402,82.18986301369863,912524000000.0
2014,Indonesia,3.786808084,134074.5471877,5.9125,255129004,82.4682191780822,890815000000.0
2015,Indonesia,3.610401581,137451.59130119998,6.1825,258383256,81.86502732240437,860854000000.0
2016,Indonesia,3.669919555,140811.63700709998,3.9775,261554226,81.08715846994536,931877000000.0
1995,Ireland,0.113817926,7298.966696095002,2.75,3608841,49.97041095890411,69139823232.0
1996,Ireland,0.111717628,7339.471875947,0.192,3637510,48.20846994535519,75790786290.0
1997,Ireland,0.1132494,7452.461650606999,1.162,3674171,50.08958904109589,82856648758.0
1998,Ireland,0.118710974,7527.044348851001,2.07,3712696,48.23780821917808,90199410116.0
1999,Ireland,0.113847374,7631.866101254,0.0419999999999999,3754786,49.411232876712326,98860565736.0
2000,Ireland,0.110157123,7698.67453502,6.0120000000000005,3805174,48.941803278688525,99958806891.0
2001,Ireland,0.110011725,7673.451312860001,2.514,3866243,48.88657534246575,109252000000.0
2002,Ireland,0.102298835,7639.032473509,5.01,3931947,48.32493150684931,127986000000.0
2003,Ireland,0.097315681,7638.393428775999,0.0240000000000001,3996521,49.970684931506845,164308000000.0
2004,Ireland,0.09584678,7726.27081641,1.23,4070262,49.88196721311476,194015000000.0
2005,Ireland,0.096505028,7780.311890804998,2.822,4159914,50.24684931506849,211798000000.0
2006,Ireland,0.093555992,7841.511579281999,5.2620000000000005,4273591,50.489041095890414,231986000000.0
2007,Ireland,0.089813559,7889.049895913999,6.384,4398942,49.6386301369863,269736000000.0
2008,Ireland,0.084055501,8071.155182412002,4.427999999999999,4489544,48.77322404371585,274327000000.0
2009,Ireland,0.075994538,8230.547393173001,-6.758,4535375,48.91369863013698,235509000000.0
2010,Ireland,0.070455035,8182.208658934,-1.142,4560155,47.27205479452054,221660000000.0
2011,Ireland,0.065515244,8314.744605953,8.152000000000001,4580084,50.1186301369863,238663000000.0
2012,Ireland,0.066829818,8353.312645750999,0.4939999999999999,4599533,49.00464480874317,225510000000.0
2013,Ireland,0.066755175,8418.979907440998,0.498,4623816,49.204109589041096,238212000000.0
2014,Ireland,0.065089499,8519.734038223001,-0.49,4657740,49.83945205479453,258625000000.0
2015,Ireland,0.065722111,8712.868069875,-1.6,4701957,48.41120218579235,291463000000.0
2016,Ireland,0.06544274,8905.050915985998,-0.414,4755335,48.16830601092896,298725000000.0
1995,Israel,0.177461649,8449.477765348,10.408,5545000,12.59068493150685,100606000000.0
1996,Israel,0.18210156,8707.569903468,11.178,5692000,33.02650273224044,110181000000.0
1997,Israel,0.184797049,8897.229575192998,8.809999999999999,5836000,66.18328767123288,114753000000.0
1998,Israel,0.176188115,9070.372896634995,5.3260000000000005,5971000,53.852876712328765,115999000000.0
1999,Israel,0.181136746,9205.526340301,5.204,6125000,53.60328767123288,117166000000.0
2000,Israel,0.186173886,9355.558004942,1.046,6289000,69.38169398907104,132456000000.0
2001,Israel,0.182458601,9449.642482902,1.612,6439000,57.859178082191775,130816000000.0
2002,Israel,0.191532188,9535.546136337,5.984,6570000,64.5317808219178,121148000000.0
2003,Israel,0.194994543,9682.746551936998,0.554,6689700,67.89260273972603,127047000000.0
2004,Israel,0.187299965,9772.312846306,0.0779999999999999,6809000,56.88224043715847,135571000000.0
2005,Israel,0.177482008,9986.104923508,1.662,6930100,49.74602739726027,142657000000.0
2006,Israel,0.175490783,10138.46020708,3.1060000000000003,7053700,54.42821917808219,154145000000.0
2007,Israel,0.173873915,10265.668315458995,1.18,7180100,65.72674418604652,179162000000.0
1995,Italy,1.102282301,148965.05974544,5.8020000000000005,56844303,55.74397260273973,1174660000000.0
1996,Italy,1.067927723,151283.96506609995,3.408,56860281,55.83114754098361,1312430000000.0
1997,Italy,1.020281209,151477.15532738005,1.968,56890372,57.5854794520548,1241880000000.0
1998,Italy,0.95221822,152755.39021857,-1.428,56906744,55.69931506849315,1270050000000.0
1999,Italy,0.91158209,153329.83768869,0.072,56916317,57.37849315068494,1252020000000.0
2000,Italy,0.834748823,153739.16946141,4.954,56942108,57.8233606557377,1143830000000.0
2001,Italy,0.81044893,153148.02905809,4.36,56974100,57.57534246575342,1167010000000.0
2002,Italy,0.776221087,153801.72778043,-3.29,57059007,55.63178082191781,1270710000000.0
2003,Italy,0.765106825,156773.13552245,2.516,57313203,58.35890410958904,1574150000000.0
2004,Italy,0.722595554,155409.22108716,2.146,57685327,56.81762295081968,1803230000000.0
2005,Italy,0.702633449,158047.86054037002,2.48,57969484,56.22958904109589,1857520000000.0
2006,Italy,0.678716941,162048.23149453002,3.1420000000000003,58143979,57.23712328767123,1947920000000.0
2007,Italy,0.666301455,164593.69732592005,2.452,58438310,57.30643835616438,2210290000000.0
2008,Italy,0.640015154,165877.53010255,11.098,58826731,56.93866120218579,2398860000000.0
2009,Italy,0.588117427,168517.80344773,-3.1300000000000003,59095365,57.678493150684936,2191240000000.0
2010,Italy,0.56729163,169309.47021228002,3.932,59277417,56.77534246575343,2134020000000.0
2011,Italy,0.51828435,170001.97445141,2.374,59379449,58.28123287671233,2291990000000.0
2012,Italy,0.507128249,170945.64803757,3.5840000000000005,59539717,58.06352459016394,2087080000000.0
2013,Italy,0.481589542,170125.57248424002,1.14,60233948,57.6972602739726,2141320000000.0
2014,Italy,0.458684923,172226.65628054008,-0.044,60789140,58.6672602739726,2159130000000.0
2015,Italy,0.453631091,174553.26835736004,-0.3339999999999999,60730582,57.7974043715847,1835900000000.0
2016,Italy,0.441443504,177007.00372134993,-6.422,60627498,57.65341530054645,1875800000000.0
1995,Japan,1.802069063,260366.27684270003,0.04,125439000,55.52365296803653,5545560000000.0
1996,Japan,1.79982956,267525.56764610007,0.034,125757000,54.44289617486339,4923390000000.0
1997,Japan,1.751825146,274757.2048776001,1.468,126057000,55.9392694063927,4492450000000.0
1998,Japan,1.67683284,282292.6699409,0.38,126400000,55.24493150684931,4098360000000.0
1999,Japan,1.676102582,289164.0086712,-0.504,126631000,56.16,4635980000000.0
2000,Japan,1.686835256,294103.7433913,-0.576,126843000,55.881147540983605,4968360000000.0
2001,Japan,1.654571291,299269.2688393,-0.866,127149000,54.89315068493151,4374710000000.0
2002,Japan,1.635707621,304264.48484799993,-0.94,127445000,54.0972602739726,4182850000000.0
2003,Japan,1.602958206,309906.44080259994,-0.3279999999999999,127718000,55.19954337899544,4519560000000.0
2004,Japan,1.541138377,316519.8412586,0.32,127761000,57.16739526411658,4893120000000.0
2005,Japan,1.487367437,323709.9132238001,0.0099999999999999,127773000,55.4916894977169,4831470000000.0
2006,Japan,1.450156001,328758.9005116001,0.534,127854000,56.23278538812786,4601660000000.0
2007,Japan,1.412374875,334561.7933258999,0.37,128001000,56.92146118721461,4579750000000.0
2008,Japan,1.285014033,339892.20900489995,1.8060000000000005,128063000,55.97367941712204,5106680000000.0
2009,Japan,1.183091147,343310.11209669994,-1.47,128047000,56.475525114155246,5289490000000.0
2010,Japan,1.182791586,348226.65268919995,-0.618,128070000,57.44100456621005,5759070000000.0
2011,Japan,1.144384978,351901.558246,-0.0419999999999999,127833000,56.59652968036529,6233150000000.0
2012,Japan,1.114002236,357049.92389572004,-0.3299999999999999,127629000,56.15127504553734,6272360000000.0
2013,Japan,1.080809573,360092.85660862,0.196,127445000,57.08328767123288,5212330000000.0
2014,Japan,1.012239508,359974.1577585199,2.358,127276000,56.16913242009132,4896990000000.0
2015,Japan,0.961068678,364502.19731798,0.528,127141000,56.95455373406193,4444930000000.0
2016,Japan,0.926840907,369521.7758646099,-0.332,126994511,55.75200364298725,5003680000000.0
1995,Jordan,0.053409539,1607.820993715,1.5533333333333337,4588843,63.28986301369863,6727446632.0
1996,Jordan,0.052867091,1672.0311602739998,5.523333333333333,4732854,64.39016393442623,6928359238.0
1997,Jordan,0.054523466,1712.9640242899998,4.273333333333333,4848541,62.61287671232877,7246188575.0
1998,Jordan,0.056974348,1753.59430298,2.733333333333333,4943975,63.66082191780822,7912327362.0
1999,Jordan,0.057612984,1802.535018982,0.1733333333333333,5031762,64.49013698630138,8149106065.0
2000,Jordan,0.059184304,1853.266097164,0.4300000000000001,5122493,63.86256830601093,8460424401.0
2001,Jordan,0.058418739,1905.346211749,1.3166666666666669,5217336,65.14986301369863,8975689845.0
2002,Jordan,0.061617202,1976.175207846,1.4266666666666667,5317506,62.16273972602741,9582453032.0
2003,Jordan,0.059545922,2075.822080265,2.49,5434030,63.4613698630137,10195660790.0
2004,Jordan,0.058198595,2210.103234703,3.555,5580244,64.25956284153006,11411390409.0
2005,Jordan,0.059809516,2311.6104397610006,5.032500000000001,5765635,64.39123287671232,12588665303.0
2006,Jordan,0.055572638,2398.474867685,8.86,5991540,64.27178082191782,15056929760.0
2007,Jordan,0.054124662,2475.355807314,5.706,6255280,64.19232876712329,17110587447.0
2008,Jordan,0.048848492,2579.806067642,22.884,6556478,64.76284153005464,22657662393.0
2009,Jordan,0.045791549,2684.3040474870004,-3.896,6893260,64.59397260273973,24537876056.0
2010,Jordan,0.049654107,2794.44889287,3.2980000000000005,7261539,68.17808219178082,27133804225.0
2011,Jordan,0.060323929,2903.236917879001,6.295999999999999,7663131,63.79616438356164,29524149155.0
2012,Jordan,0.0718806,3015.632860078,4.34,8090872,65.63524590163935,31634561690.0
2013,Jordan,0.069997466,3130.0359284920005,3.498,8520420,63.92712328767124,34454440141.0
2014,Jordan,0.079388256,3252.2053864110003,2.0900000000000003,8920049,65.00356164383561,36847643521.0
2015,Jordan,0.07112684,3375.968696256001,-1.96,9266575,64.34945355191257,38587017887.0
2016,Jordan,0.060970544,3494.1713484289994,-2.252,9551467,64.18333333333332,39892551127.0
1995,Kazakhstan,0.667366435,24128.44307288,241.585,15815626,48.61095890410959,20374302652.0
1996,Kazakhstan,0.644091279,23760.08850521,50.82,15577894,46.72568306010928,21035368251.0
1997,Kazakhstan,0.593214147,23057.409337530004,32.2,15333703,50.07945205479452,22165932063.0
1998,Kazakhstan,0.597167491,22271.995829460004,9.21,15071300,47.209315068493154,22135254836.0
1999,Kazakhstan,0.562762499,21713.3512335,10.42,14928426,49.43698630136986,16870821840.0
2000,Kazakhstan,0.560243266,21204.12954219,19.08,14883626,50.0172131147541,18291994909.0
2001,Kazakhstan,0.590435564,20959.74848766,6.4,14858335,49.96164383561644,22152694162.0
2002,Kazakhstan,0.612923675,20763.53189317,4.495,14858948,48.57863013698631,24636593223.0
2003,Kazakhstan,0.642039661,20812.217096310003,6.540000000000001,14909018,48.0654794520548,30833699703.0
2004,Kazakhstan,0.663067626,21149.687902499994,8.624,15012985,50.1188524590164,43151647003.0
2005,Kazakhstan,0.681678222,21444.274049970005,10.708,15147029,49.287945205479446,57123671734.0
2006,Kazakhstan,0.717468448,21416.13769535,10.646,15308084,50.30739726027397,81003884545.0
2007,Kazakhstan,0.68418324,21055.9813736,11.862,15484192,48.89835616438357,104850000000.0
2008,Kazakhstan,0.65674644,20254.88401625,22.110000000000003,15674000,49.21174863387978,133442000000.0
2009,Kazakhstan,0.550593269,19704.66772593,3.148,16092822,48.6654794520548,115309000000.0
2010,Kazakhstan,0.522470475,19312.57613075,11.664,16321872,49.12465753424657,148047000000.0
2011,Kazakhstan,0.538974467,19082.89628767,11.716,16557201,48.479726027397255,192627000000.0
2012,Kazakhstan,0.544360402,18846.116022070004,4.866,16792089,47.86994535519126,207999000000.0
2013,Kazakhstan,0.556076893,18195.32654074,4.498,17035550,51.31808219178082,236635000000.0
2014,Kazakhstan,0.509014832,17658.199151999994,6.868,17288285,49.11424657534247,221416000000.0
2015,Kazakhstan,0.542469553,17471.673614830004,0.9019999999999996,17542806,52.49016393442624,184388000000.0
2016,Kazakhstan,0.55529779,18091.179561570003,14.242,17794055,50.59398907103826,137278000000.0
