"Stkcd","Trdmnt","Mnshrtrd","Mnvaltrd","Msmvosd"
"601326","2019-04","580268349","2565380423","6546849.3899999997"
"601326","2019-03","1391323343","6272749530","7323874.4500000002"
"601326","2019-02","255049602","853537464","5786356.79"
"601326","2019-01","140215936","442267831","4877072.1500000004"
"601326","2018-12","115632624","373951977","5191188.66"
"601326","2018-11","163287923","536761502","5141591.32"
"601326","2018-10","94063863","290321837","5207721.1100000003"
"601326","2018-09","64737226","228129690","5753291.8899999997"
"601326","2018-08","127239827","477641294","5984746.1600000001"
"601326","2018-07","196971503","786248273","2254320"
"601326","2018-06","131348135","601775326","2265480"
"601326","2018-05","204521044","1073579565","2845800"
"601326","2018-04","210097420","1150450223","2884860"
"601326","2018-03","435697120","2521077066","3108060"
"601326","2018-02","198344883","1076930194","3013200"
"601326","2018-01","697587945","4394291936","3336840"
"601326","2017-12","463900975","2841277416","3481920"
"601326","2017-11","526082924","3986502560","3582360"
"601326","2017-10","613859512","5070923763","4480740"
"601326","2017-09","2249509535","23979693465","4436100"
"601326","2017-08","13675857","103450496","5373540"
"601328","2019-08","1443373596","7956621326","212347174.31999999"
"601328","2019-07","1473027881","8726617842","228047519.93000001"
"601328","2019-06","1754098805","10787138943","240215287.77000001"
"601328","2019-05","1873765741","11286226730","233935149.53"
"601328","2019-04","3600435634","22737803965","245710408.72999999"
"601328","2019-03","2770388551","17852939256","244925391.44999999"
"601328","2019-02","1488614430","9354505935","251205529.69999999"
"601328","2019-01","1258446589","7495403495","245317900.09"
"601328","2018-12","1168229904","6714909060","227262502.65000001"
"601328","2018-11","1220397018","7171653866","229617554.49000001"
"601328","2018-10","1595887387","9239849446","235505184.09"
"601328","2018-09","1037538053","5877274217","229225045.84999999"
"601328","2018-08","1113796142","6210395122","220589855.75999999"
"601328","2018-07","1368216587","7846627512","225692468.09"
"601328","2018-06","1225405530","7275675759","225299959.44999999"
"601328","2018-05","1377124017","8453713632","236290201.37"
"601328","2018-04","1393331503","8573585857","242570339.61000001"
"601328","2018-03","2025860105","12918459576","242570339.61000001"
"601328","2018-02","4288287247","29300920557","255130616.09999999"
"601328","2018-01","5737612420","38465132109","266120858.02000001"
"601328","2017-12","1471083268","9278864466","243747865.53"
"601328","2017-11","2698810843","16821926961","247672951.93000001"
"601328","2017-10","1384366607","8763420749","244140374.16999999"
"601328","2017-09","1676095176","10754138627","248065460.56999999"
"601328","2017-08","2431784733","15689084643","258270685.22"
"601328","2017-07","2688432363","16846801301","251205529.69999999"
"601328","2017-06","2179686884","13355851211","241785322.33000001"
"601328","2017-05","1671177504","10066310421","243355356.88999999"
"601328","2017-04","1105497363","6709656646","236290201.37"
"601328","2017-03","1307131966","8090701411","244532882.81"
"601328","2017-02","1155729668","7136186858","244532882.81"
"601328","2017-01","1329287825","7813438871","236290201.37"
"601328","2016-12","2802525974","16646129040","226477485.37"
"601328","2016-11","2148402215","12436771608","230010063.13"
"601328","2016-10","756081705","4234239932","220589855.75999999"
"601328","2016-09","1020674837","5734468300","217057278"
"601328","2016-08","1225143681","7088028101","227655011.28999999"
"601328","2016-07","1018340759","5798860590","220589855.75999999"
"601328","2016-06","1082094489","5996474676","220982364.40000001"
"601328","2016-05","1129262752","6014503413","217057278"
"601328","2016-04","1580093685","8737162121","211169648.40000001"
"601328","2016-03","3881002841","21479790109","218627312.56"
"601328","2016-02","1217977959","6361080443","202926966.96000001"
"601328","2016-01","1848711826","10548666468","209992122.47999999"
"601328","2015-12","2776788469","18322734986","252775564.25999999"
"601328","2015-11","3470387223","23116110600","250813021.06"
"601328","2015-10","2053743487","13128973207","249242986.5"
"601328","2015-09","4681300154","30185797986","238645253.21000001"
"601328","2015-08","6368990261","39470154889","250028003.78"
"601328","2015-07","18489646667","150206376759","223729924.88999999"
"601328","2015-06","22469209002","186785097690","269522599.56999999"
"601328","2015-05","7806645522","53081725839","223075743.81999999"
"601328","2015-04","12831907284","88318104255","226346649.15000001"
"601328","2015-03","8927193237","56162500794","209010850.88"
"601328","2015-02","3014201589","18339921036","198871044.34"
"601328","2015-01","8914387155","59895263258","203777402.34999999"
"601328","2014-12","15395295002","93400636751","222421562.75"
"601328","2014-11","5358742562","24916683375","174666344.87"
"601328","2014-10","1804173825","7675040972","144246925.25999999"
"601328","2014-09","2318722780","10032563540","140321838.84999999"
"601330","2019-08","439399874","5302367766","3088259.13"
"601330","2019-07","647232096","8938893579","3019233.47"
"601330","2019-06","648946149","8546080344","3965140.65"
"601330","2019-05","135196991","1457286186","1306088"
"601330","2019-04","228251030","3108415233","1379294"
"601330","2019-03","333281208","4633249380","1564052"
"601330","2019-02","207060729","2607464337","1562890"
"601330","2019-01","262134765","3330354272","1280524"
"601330","2018-12","169181395","2274535341","1446690"
"601330","2018-11","351764984","5074720151","1533840"
"601330","2018-10","265687565","3724769487","1564052"
"601330","2018-09","717248201","12759874519","1741838"
"601330","2018-08","599008717","9388111024","1963780"
"601330","2018-07","1037311004","22879309450","2206638"
"601330","2018-06","13141755","187099680","1898708"
"601333","2019-08","497957232","1543004652","17521934.699999999"
"601333","2019-07","301481587","965977719","18087158.399999999"
"601333","2019-06","421307999","1366006761","18256725.510000002"
"601333","2019-05","399410920","1283438855","17804546.550000001"
"601333","2019-04","964744987","3468041620","19330650.539999999"
"601333","2019-03","1132165001","4268897587","20121963.719999999"
"601333","2019-02","610364203","2258750725","21761112.449999999"
"601333","2019-01","526018682","1788827953","19782829.5"
"601333","2018-12","401744690","1285504717","17861068.920000002"
"601333","2018-11","724955283","2303629312","18256725.510000002"
"601333","2018-10","574238841","1794674099","17521934.699999999"
"601333","2018-09","380129573","1356389622","20404575.57"
"601333","2018-08","445036759","1798873540","21478500.600000001"
"601333","2018-07","315427257","1341529885","24417663.84"
"601333","2018-06","351470857","1532799008","24022007.25"
"601333","2018-05","441843067","2023221555","25095932.280000001"
"601333","2018-04","434010070","1927510770","25322021.760000002"
"601333","2018-03","467242214","2219748139","25943767.829999998"
"601333","2018-02","656448410","3065845622","26791603.379999999"
"601333","2018-01","1354068419","7403382391","28656841.59"
"601333","2017-12","976270747","5172282910","31482960.09"
"601333","2017-11","662532498","3281126128","28430752.109999999"
"601333","2017-10","419910184","2076504678","28487274.48"
"601333","2017-09","801892933","4185890707","28600319.219999999"
"601333","2017-08","1639219963","8607988051","29504677.140000001"
"601333","2017-07","927258665","4402251094","28091617.890000001"
"601333","2017-06","617346273","2745290325","25548111.239999998"
"601333","2017-05","611906232","2690583075","24587230.949999999"
"601333","2017-04","1011781036","5411777369","26565513.899999999"
"601333","2017-03","777939926","4111928506","29391632.399999999"
"601333","2017-02","1051166502","5656124599","30069900.84"
"601333","2017-01","1293910404","7172284264","31256870.609999999"
"601333","2016-12","1478739607","7363383826","28656841.59"
"601333","2016-11","645676316","2892104854","25548111.239999998"
"601333","2016-10","501115054","2207155697","24982887.539999999"
"601333","2016-09","327515918","1365214778","23061126.960000001"
"601333","2016-08","544505422","2270764333","24135051.989999998"
"601333","2016-07","530004136","2146664220","23004604.59"
"601333","2016-06","377670258","1483909004","22100246.670000002"
"601333","2016-05","494843299","2041290856","23004604.59"
"601333","2016-04","999121429","4169751313","23795917.77"
"601333","2016-03","849017377","3281697394","22608948"
"601333","2016-02","568673467","2157430079","20404575.57"
"601333","2016-01","841917020","3458575021","19330650.539999999"
"601333","2015-12","1046170167","5206173892","28317707.370000001"
"601333","2015-11","1241179779","6130070689","25548111.239999998"
"601333","2015-10","1110181348","5186044547","26848125.75"
"601333","2015-09","1230112033","5766076968","23908962.510000002"
"601333","2015-08","2876436371","16032593516","27243782.34"
"601333","2015-07","5183707304","29838967697","31878616.68"
"601333","2015-06","6588843224","54153102357","46461388.140000001"
"601333","2015-05","4229861390","28152025258","40922195.880000003"
"601333","2015-04","6111319389","37654528938","40696106.399999999"
"601333","2015-03","2720484083","12806728475","27243782.34"
"601333","2015-02","883802994","3774782280","24700275.690000001"
"601333","2015-01","2977070630","13884824325","25887245.460000001"
"601333","2014-12","4735356258","19677093153","25548111.239999998"
"601333","2014-11","2532471207","8512462195","19613262.390000001"
"601333","2014-10","1659414418","5167326891","18708904.469999999"
"601333","2014-09","1202647178","3502435118","16787143.890000001"
"601336","2019-08","384336914","19656841556","100580739.37"
"601336","2019-07","364085076","19959206958","115846155.34"
"601336","2019-06","281218993","14752146897","114761726.88"
"601336","2019-05","372732672","19136396646","107608669.94"
"601336","2019-04","390888966","23310817556","119808490.08"
"601336","2019-03","474779617","24814827243","111967238.16"
"601336","2019-02","395917200","18442991035","104605637.29000001"
"601336","2019-01","390924026","15831385925","87796996.209999993"
"601336","2018-12","162174057","7017792171","88088957.719999999"
"601336","2018-11","310145898","14463138521","92530943.519999996"
"601336","2018-10","282596050","13496915571","97556852.329999998"
"601336","2018-09","243525335","11592171526","105272977.88"
"601336","2018-08","377433735","17088118305","95617393.739999995"
"601336","2018-07","365793101","16971587741","102833013.86"
"601336","2018-06","385408415","17487753067","89423638.900000006"
"601336","2018-05","380318066","17204942916","90111833.879999995"
"601336","2018-04","372229908","16305719209","90299523.420000002"
"601336","2018-03","390440518","19352950981","95971918.430000007"
"601336","2018-02","254687987","14380415885","109965216.40000001"
"601336","2018-01","634790497","40220754963","125397467.51000001"
"601336","2017-12","321687927","21166718666","146397841.66999999"
"601336","2017-11","411728686","27250169635","130298249.95999999"
"601336","2017-10","289316489","16871841026","133301282.61"
"601336","2017-09","312125959","18166267674","118181847.40000001"
"601336","2017-08","259134314","15977180733","128171101.84"
"601336","2017-07","268642735","15333582030","119829344.48"
"601336","2017-06","271180506","13766738165","107191582.08"
"601336","2017-05","253642320","12377409928","110674265.77"
"601336","2017-04","155238025","6638427217","93511100.010000005"
"601336","2017-03","159247566","6810998800","87984685.75"
"601336","2017-02","109499783","5023197725","92384962.760000005"
"601336","2017-01","87413356","3954567494","96284734.329999998"
"601336","2016-12","124198568","5611895187","91300534.310000002"
"601336","2016-11","225325528","10235689255","96451569.480000004"
"601336","2016-10","91570621","3860527276","88193229.689999998"
